"species","depth","sym_SEAc","host_SEAc","overlap","centroid_distance","metric","value"
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_host_AFDW",3.50932403372708
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_sym_AFDW",7.37475685658291
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_sym",553860.631213531
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_chl",4.5380757373
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_prot",0.7737253354
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_D",2.0206
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_cor_di",0.539477777777778
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_cor_a",0.232311111111111
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_cal_di",0.872648148148148
"MCAV",4.57,4.79747328556492,1.39771379007889,0.021608987805793,2.2591019620944,"mean_cal_a",0.601466666666667
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_host_AFDW",3.45780755915922
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_sym_AFDW",5.27146379586944
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_sym",506610.572768373
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_chl",4.3979188578
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_prot",0.8362241159
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_D",1.7503
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_cor_di",0.60501
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_cor_a",0.275874074074074
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_cal_di",0.953453703703704
"MCAV",9.14,4.77101261882241,3.04216692408466,0.129336419939515,2.93717751888803,"mean_cal_a",0.714568518518519
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_host_AFDW",2.6356861795566
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_sym_AFDW",4.33831747145853
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_sym",303033.797162235
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_chl",3.8099577254
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_prot",0.6083822222
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_D",1.3314
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_cor_di",0.665253333333333
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_cor_a",0.299861904761905
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_cal_di",0.96737619047619
"MCAV",13.72,1.71866993400299,2.24028134551446,0,4.10306722583019,"mean_cal_a",0.700533333333333
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_host_AFDW",3.39898966525339
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_sym_AFDW",6.12201922487918
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_sym",256599.670981464
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_chl",4.0569133411
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_prot",0.8219929559
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_D",1.3628
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_cor_di",0.636372222222222
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_cor_a",0.29447619047619
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_cal_di",1.00093541666667
"MCAV",16.76,3.26714371692683,1.41326936216551,0,2.99768529506277,"mean_cal_a",0.761085714285714
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_host_AFDW",2.95503842304039
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_sym_AFDW",4.31714507591757
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_sym",673061.698741933
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_chl",4.8426159496
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_prot",0.976071102272727
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_D",14.08925
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_cor_di",0.318633333333333
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_cor_a",0.0852833333333333
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_cal_di",0.168008333333333
"AAGA",4.57,1.73369099693367,2.09220493264565,0.0162958627996858,1.0451597849802,"mean_cal_a",0.0234166666666667
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_host_AFDW",4.45920351733382
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_sym_AFDW",4.00107716682958
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_sym",738587.795546217
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_chl",5.6653527398
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_prot",1.1396405242
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_D",10.2337
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_cor_di",0.37068
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_cor_a",0.11464
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_cal_di",0.17303
"AAGA",9.14,2.41271979952073,1.75615568794569,1.22270450447901e-18,3.73909928042755,"mean_cal_a",0.02368
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_host_AFDW",4.18901549796094
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_sym_AFDW",5.421591423708
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_sym",744769.876560039
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_chl",5.4729131179
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_prot",1.0690724567
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_D",10.5894
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_cor_di",0.37012
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_cor_a",0.11164
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_cal_di",0.17338
"AAGA",13.72,12.3465930912718,3.86472641591465,0.313019663590191,2.96122370780652,"mean_cal_a",0.0225
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_host_AFDW",3.45522155136762
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_sym_AFDW",3.72194008399911
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_sym",557311.595598319
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_chl",5.5587694786
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_prot",0.9631890173
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_D",9.7638
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_cor_di",0.390433333333333
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_cor_a",0.124577777777778
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_cal_di",0.19602962962963
"AAGA",16.76,4.76614216254299,2.5468856281788,0.0717706273618879,1.91865191029821,"mean_cal_a",0.0305481481481481
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_host_AFDW",3.05869710169479
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_sym_AFDW",5.76172717051949
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_sym",1107697.71656922
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_chl",4.6901042696
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_prot",0.9162695752
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_D",8.9986
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_cor_di",0.38415
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_cor_a",0.1168
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_cal_di",0.24972
"OFAV",4.57,2.43625001802454,3.78098375587179,0.0126348537935793,4.30903051152645,"mean_cal_a",0.04774
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_host_AFDW",2.58752453767447
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_sym_AFDW",4.31484840400349
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_sym",1054587.90188897
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_chl",4.1911208987
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_prot",0.884172659
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_D",7.8502
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_cor_di",0.3971
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_cor_a",0.12274
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_cal_di",0.25176
"OFAV",9.14,7.47182684580353,2.98587651340237,0.205839599583198,3.45536051859951,"mean_cal_a",0.0485
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_host_AFDW",3.45862889907134
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_sym_AFDW",5.91623568064376
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_sym",1221565.95353487
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_chl",4.96645108645455
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_prot",0.763067637363636
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_D",6.20127272727273
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_cor_di",0.429945454545455
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_cor_a",0.1516
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_cal_di",0.2628
"OFAV",13.72,6.40258551252499,3.35414693399422,0.184948846139588,2.54081898248416,"mean_cal_a",0.0534727272727273
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_host_AFDW",2.20368180393887
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_sym_AFDW",4.95332058161092
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_sym",1310821.41548209
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_chl",5.6930860487
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_prot",0.6847582847
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_D",7.1924
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_cor_di",0.42396
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_cor_a",0.14062
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_cal_di",0.26887
"OFAV",16.76,12.2841514372568,1.59199264344589,2.87168389237265e-17,5.00144530368579,"mean_cal_a",0.0566
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_host_AFDW",2.77010204969416
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_sym_AFDW",5.21761634625682
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_sym",1274855.93580405
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_chl",4.99457160511111
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_prot",0.819478332571429
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_D",7.9994
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_cor_di",0.4061
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_cor_a",0.1267
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_cal_di",0.24831
"OFRA",4.57,5.65448846122855,0.665285949952407,0.0373790903374623,3.17517690774125,"mean_cal_a",0.04758
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_host_AFDW",2.7703561644198
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_sym_AFDW",6.08665577162688
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_sym",987221.090341276
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_chl",3.8307591184
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_prot",0.5181189278
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_D",7.2843
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_cor_di",0.42573
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_cor_a",0.140820017142
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_cal_di",0.26666
"OFRA",9.14,4.37271298069205,0.955540378402795,0,5.32825092762971,"mean_cal_a",0.05594
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_host_AFDW",2.51927241769261
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_sym_AFDW",4.17507472432065
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_sym",1085347.54295457
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_chl",4.46065004858333
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_prot",0.553225467615385
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_D",6.00769230769231
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_cor_di",0.452161538461538
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_cor_a",0.1616
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_cal_di",0.270238461538462
"OFRA",13.72,2.21531577450104,1.35172780787433,0,5.61051536069408,"mean_cal_a",0.0588769230769231
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_host_AFDW",2.4996296563005
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_sym_AFDW",5.18780017702853
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_sym",1013427.03739188
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_chl",4.0285639428
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_prot",0.540003463333333
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_D",6.0757
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_cor_di",0.44683
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_cor_a",0.16352
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_cal_di",0.26795
"OFRA",16.76,6.62522224093964,1.45029696356469,9.93992746040726e-18,4.0764346489114,"mean_cal_a",0.05678
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_host_AFDW",5.62477781591041
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_sym_AFDW",9.742695802313
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_sym",1415271.40491545
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_chl",13.3980231201
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_prot",2.15155531911111
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_D",51.1193774027273
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_cor_di",0.17718
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_cor_a",0.02356
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_cal_di",0.13362
"PPOR",4.57,0.967817102537366,1.52267291400604,0.237575061919282,1.22351488175991,"mean_cal_a",0.0146
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_host_AFDW",4.54635581404635
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_sym_AFDW",7.84627550029464
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_sym",2138483.42819924
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_chl",14.6696365858333
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_prot",2.15154475357143
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_D",44.979699723
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_cor_di",0.1871
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_cor_a",0.02672
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_cal_di",0.13779
"PPOR",9.14,0.840467985182069,1.17719227984795,5.07867406872976e-17,2.83087872699516,"mean_cal_a",0.01588
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_host_AFDW",4.29280131611006
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_sym_AFDW",6.26599006084315
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_sym",1279584.95075112
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_chl",8.50012495788889
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_prot",1.16037417209091
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_D",41.0159092863636
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_cor_di",0.18519
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_cor_a",0.02638
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_cal_di",0.1326
"PPOR",13.72,1.68264763918969,2.70578740765147,0.177670180825518,1.50962612539787,"mean_cal_a",0.01416
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_host_AFDW",3.84984982842884
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_sym_AFDW",7.56064431352182
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_sym",1624837.11363812
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_chl",8.30207559566667
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_prot",1.14421180909091
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_D",37.0343501441667
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_cor_di",0.199104166666667
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_cor_a",0.0303541666666667
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_cal_di",0.1391375
"PPOR",16.76,2.22302972952393,0.460562955266256,0.0581350143010502,1.89057404921442,"mean_cal_a",0.0156916666666667
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_host_AFDW",3.68449976302818
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_sym_AFDW",8.4516663888597
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_sym",1073182.65958288
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_chl",6.0071112485
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_prot",1.05306807866667
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_D",59.8018646988889
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_cor_di",0.14759
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_cor_a",0.01734
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_cal_di",0.09047
"PAST",4.57,1.04964787770778,7.63514363252775,0.134673436147271,0.0905943832264782,"mean_cal_a",0.00654
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_host_AFDW",2.40331135828937
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_sym_AFDW",9.98413685067184
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_sym",805640.230990022
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_chl",7.42929097655556
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_prot",0.898758946444444
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_D",48.5725845755556
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_cor_di",0.151811111111111
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_cor_a",0.0178888888888889
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_cal_di",0.0847666666666667
"PAST",9.14,9.25140100673747,4.72421378607593,0.412742814923638,0.546422642577194,"mean_cal_a",0.00573333333333333
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_host_AFDW",1.56713536273983
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_sym_AFDW",13.430974739129
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_sym",1140621.66044073
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_chl",8.57327294125
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_prot",1.42311415909091
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_D",49.0895847854545
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_cor_di",0.156472727272727
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_cor_a",0.0190909090909091
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_cal_di",0.0895909090909091
"PAST",13.72,3.39156141443554,4.44533900077847,0.224994559070774,0.88187778597044,"mean_cal_a",0.0064
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_host_AFDW",1.27986634553619
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_sym_AFDW",10.9162590717632
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_sym",967667.231429655
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_chl",8.775822063625
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_prot",0.892401536
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_D",45.056654891
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_cor_di",0.15705
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_cor_a",0.01958
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_cal_di",0.09542
"PAST",16.76,4.18105199245195,8.45856999573268,0.315500645602815,1.99182889952545,"mean_cal_a",0.0075
